MODE,bus_scale,age,female,driving_license,car_ownership,distance,dur_walking,dur_cycling,dur_pt_access,dur_pt_rail,dur_pt_bus,dur_pt_int,pt_interchanges,dur_driving,cost_transit,cost_driving_fuel,cost_driving_ccharge,driving_traffic_percent,purpose_HBW,purpose_HBE,purpose_HBO,purpose_NHBO,fuel_petrol,fuel_diesel,fuel_hybrid,fuel_dieselLGV,fuel_avg,fare_full,fare_child,fare_disabled,fare_free,travel_Mon,travel_Tue2Thu,travel_Fri,travel_Sat,start_time_morningpeak,start_time_noon,start_time_afternoon,start_time_evening_peak,start_time_evening
2,1.0,0.42553191489361697,1.0,1.0,0.5,0.011428151918559122,0.011497703474017454,0.013771090015186987,0.05257009345303083,0.0,0.022768434724219248,0.0,0.0,0.023860878626007248,0.1111934766493699,0.008919722497522299,0.0,0.5168536,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.28723404255319146,0.0,1.0,1.0,0.09803249804228661,0.12101107740512211,0.131235750055402,0.06939252335800071,0.0,0.16843467028910067,0.12134831457557667,0.25,0.14262604484837585,0.2223869532987398,0.08225966303270564,0.0,0.34069839999999996,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
3,1.0,0.3723404255319149,1.0,0.0,0.0,0.10111589663273297,0.11827924705462337,0.119744641983009,0.10233644886894051,0.15909090882747934,0.0,0.0,0.0,0.20275006756612293,0.17790956263899185,0.08919722497522299,1.0,0.5512296,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.45744680851063824,1.0,0.0,0.5,0.05794831636648395,0.06586412892232982,0.07031463760003445,0.21775700941890122,0.05681818157799587,0.0,0.0,0.0,0.0946346724439565,0.1111934766493699,0.05847373637264618,0.0,0.340256,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0
4,0.0,0.648936170212766,1.0,1.0,1.0,0.08131851996867659,0.08552730331034958,0.07879616963926636,0.06542056092846536,0.0,0.14683053051972375,0.0,0.0,0.13022377986794925,0.0,0.06541129831516353,0.0,0.3565664,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.40425531914893614,0.0,1.0,0.5,0.1009445967110415,0.10143796342958411,0.10816233489555815,0.05607476663027339,0.0,0.2208279432570068,0.0,0.0,0.1899433810703541,0.1111934766493699,0.07234886025768086,1.0,0.5316312,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.4787234042553191,0.0,1.0,0.0,0.08790133124510571,0.08840923413217312,0.08527131776582998,0.14883177531319328,0.05681818157799587,0.0,0.0,0.0,0.12024804543549421,0.17790956263899185,0.06640237859266601,0.0,0.3466968,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.42553191489361697,0.0,1.0,0.0,0.08195477682067345,0.0797934615880516,0.07040583694340968,0.030140186632697175,0.0,0.1896507114297181,0.0,0.0,0.12024804543549421,0.1111934766493699,0.05550049554013876,0.0,0.6217248000000001,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.44680851063829785,1.0,1.0,1.0,0.038615896632732974,0.04451982823959173,0.039580483506383636,0.09415887812204123,0.0,0.06468305309854419,0.0,0.0,0.057023456472640455,0.1111934766493699,0.031714568880079286,0.0,0.11320720000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.2553191489361702,1.0,1.0,0.0,0.2158623727486296,0.22623157513291298,0.2615595076620038,0.17313084082494104,0.3522727274199381,0.0,0.1540930974885154,0.25,0.3297384738554161,0.17790956263899185,0.15460852329038652,1.0,0.5740904000000001,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
4,1.0,0.5638297872340425,0.0,1.0,0.5,0.003205755677368833,0.0018312268741155317,0.0012767898223011538,0.0,0.0,0.01552393257599213,0.0,0.0,0.0064707466720061325,0.1111934766493699,0.002973240832507433,0.0,0.2122448,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
3,0.0,0.07446808510638298,1.0,0.0,1.0,0.07143206734534065,0.07544054510974997,0.06621067043132266,0.07640186887136431,0.0,0.10310478660834202,0.0,0.0,0.09382582892796597,0.0,0.05550049554013876,0.0,0.389096,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.18085106382978725,1.0,0.0,0.0,0.09426389976507439,0.09273213047298083,0.08454172367546287,0.0334112147632326,0.0,0.19482535562171543,0.0,0.0,0.11660825034149588,0.1111934766493699,0.05847373637264618,0.0,0.5598152,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.28723404255319146,0.0,1.0,0.0,0.2528142129992169,0.2624058118496837,0.2715914272253452,0.07126168204941478,0.25000000017045465,0.035834411180940176,0.26966292089382654,0.5,0.34982475053918155,0.3558191252779837,0.1774033696729435,1.0,0.4773496,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.24468085106382978,0.0,0.0,0.0,0.17678151918559123,0.17979045960672396,0.1596899225345762,0.12757009372639533,0.2159090910872934,0.0,0.2504012844300735,0.25,0.2791857645400878,0.17790956263899185,0.12091179385530228,1.0,0.5501927999999999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.28723404255319146,1.0,1.0,0.5,0.07510277995301488,0.08021374318874928,0.06757865926868166,0.16892523334869858,0.0,0.12367399763246305,0.0,0.0,0.08560258837573538,0.1111934766493699,0.05847373637264618,0.0,0.14842799999999998,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
4,1.0,0.40425531914893614,1.0,1.0,0.5,0.09470438527799531,0.11020383655310281,0.09575923404604754,0.11658878494237489,0.0,0.15510996141320677,0.0,0.0,0.1064977080901854,0.1111934766493699,0.06739345887016848,0.0,0.21441200000000002,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,0.0,0.11702127659574468,1.0,0.0,0.5,0.21238743148003134,0.22911350606280895,0.22653898771289072,0.08925233634679884,0.15909090882747934,0.1919793013394028,0.25617977560033905,0.5,0.29131841485341553,0.08895478131949593,0.14469772051536173,0.0,0.5254392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,0.3723404255319149,1.0,0.0,0.5,0.06276918559122945,0.06385278133132316,0.05800273609389908,0.13411214914634464,0.0,0.0645536868889577,0.0,0.0,0.056349420290199355,0.1111934766493699,0.03865213082259663,0.0,0.1355608,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.42553191489361697,1.0,1.0,1.0,0.049309906029757246,0.05655789375621014,0.05754673970534028,0.1376168223235872,0.0,0.08111254867592368,0.0,0.0,0.0802102994015126,0.1111934766493699,0.05450941526263628,0.0,0.1557048,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.19148936170212766,1.0,0.0,0.5,0.2797572435395458,0.29945063190534366,0.3036935704846724,0.07289719653524325,0.3181818183367769,0.0,0.17335473510796667,0.25,0.3402534376220689,0.3261675315048184,0.20515361744301286,0.0,0.43532640000000006,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
4,1.0,0.45744680851063824,1.0,1.0,1.0,0.17103073610023492,0.22677193717551392,0.21504787964049774,0.30443925193416455,0.3409090908316116,0.0,0.13483146102476237,0.25,0.18077648966858353,0.2668643439584878,0.12091179385530228,0.0,0.11743680000000001,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.22340425531914895,0.0,1.0,0.5,0.04194400939702428,0.056197652430500296,0.06365709078672036,0.17686915904889072,0.0,0.050323415477394405,0.0,0.0,0.04273389027843998,0.1111934766493699,0.02775024777006938,0.0,0.07547168000000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.38297872340425526,1.0,1.0,1.0,0.02148590446358653,0.026898021688144938,0.02681258561168948,0.16495327091916326,0.0,0.02781371270663014,0.0,0.0,0.052035589013759924,0.1111934766493699,0.02775024777006938,0.0,0.051679600000000006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
4,0.0,0.1276595744680851,0.0,0.0,1.0,0.2448120595144871,0.25030770616614983,0.21586867307424012,0.005140186821949515,0.0,0.3620957309559737,0.2648475123557374,0.5,0.22351037994702352,0.0,0.13577799801783946,0.0,0.2888488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.7021276595744681,1.0,0.0,0.0,0.25939702427564604,0.2833298309317241,0.24696762421307444,0.16705607465728448,0.15909090882747934,0.19404915929563257,0.2215088285787457,0.25,0.25613372894476505,0.0,0.16551040634291375,0.0,0.32067360000000006,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.3723404255319149,0.0,1.0,1.0,0.13982967893500392,0.14391642394067528,0.11272229812451134,0.13831775662258713,0.0,0.23285899096847185,0.0,0.0,0.17147479093326362,0.1111934766493699,0.12190287413280475,0.0,0.37894720000000004,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
3,0.0,0.7021276595744681,1.0,1.0,0.5,0.06404169929522319,0.061931494044725865,0.05262197910288614,0.04602803719196,0.0,0.06507115126158562,0.0,0.0,0.09261256389663323,0.0,0.05054509415262636,0.0,0.215116,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.2978723404255319,0.0,1.0,1.0,0.48734827721221613,0.48680616010848116,0.4885544917634533,0.04439252354725303,0.295454545160124,0.08318240616643545,0.36597110783538467,0.75,0.6100026960932873,0.681986656782802,0.28245787908820613,1.0,0.47423760000000004,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
3,0.5,0.32978723404255317,1.0,0.0,0.0,0.2033819498825372,0.21626489748228908,0.2204286366315107,0.10280373812123329,0.0,0.27981888732520765,0.2250401280962979,0.25,0.17592342954325246,0.1111934766493699,0.12190287413280475,0.0,0.1513016,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.38297872340425526,1.0,0.0,0.5,0.21365994518402506,0.2357779711828392,0.2188782491074012,0.14976635550002185,0.22727272699380166,0.09146183705991844,0.09630818578585985,0.25,0.23739552414057574,0.28910303928836173,0.11992071357779979,1.0,0.46083999999999997,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.4361702127659574,0.0,1.0,1.0,0.05569694596711042,0.06424304279452693,0.06694026452168977,0.16355140148004194,0.0,0.07309184973589568,0.0,0.0,0.0843893233444026,0.1111934766493699,0.04658077304261645,0.0,0.2870816,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0
1,1.0,0.2978723404255319,1.0,1.0,0.5,0.027310101801096318,0.02674792110874774,0.021614226979109634,0.060280374106515856,0.0,0.038809831672839315,0.0,0.0,0.035319493242199906,0.1111934766493699,0.019821605550049554,0.0,0.07300384,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1,0.0,0.6276595744680851,1.0,1.0,0.0,0.02775058731401723,0.035723934978579085,0.04541723655763801,0.1079439249431828,0.0,0.04191461837432493,0.0,0.0,0.06578592587376271,0.0,0.031714568880079286,0.0,0.15869120000000003,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0
3,1.0,0.4361702127659574,0.0,1.0,1.0,0.2797572435395458,0.2864219027160051,0.27049703608979453,0.0397196259775963,0.25000000017045465,0.10608020710024117,0.25746388462087605,0.5,0.3914801831198383,0.23721275018532248,0.23389494549058473,0.0,0.39710880000000004,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
4,1.0,0.553191489361702,0.0,1.0,0.5,0.005187940485512921,0.006244183627405014,0.009211126457916406,0.028504672987990216,0.0,0.011642949548423593,0.0,0.0,0.01833378280354106,0.1111934766493699,0.007928642220019821,0.0,0.11094880000000001,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0
1,0.0,0.6382978723404255,0.0,1.0,1.0,0.015833007047768206,0.01834228931093887,0.02307341548816125,0.14135514054753692,0.0,0.02496765842431748,0.0,0.0,0.05796710683687437,0.0,0.022794846382556987,0.0,0.1744776,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0
3,0.0,0.11702127659574468,1.0,0.0,1.0,0.15309318715740017,0.15757557558509658,0.1282261743505583,0.15280373858385013,0.10227272724948347,0.0,0.0,0.0,0.1760582368768019,0.09266123054114159,0.11000991080277503,0.0,0.19709279999999998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.38297872340425526,0.0,1.0,0.5,0.14660826155050902,0.1655909459197017,0.1440036479500962,0.05327102775203074,0.0,0.1707632601987854,0.17335473510796667,0.25,0.11188999706440818,0.2223869532987398,0.11199207135777997,0.0,0.22142,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.23404255319148934,1.0,1.0,0.0,0.10728269381362569,0.12149139917273523,0.12977656187466777,0.13014018671680933,0.15909090882747934,0.0,0.0,0.0,0.23901321117255675,0.17790956263899185,0.09910802775024777,1.0,0.6421648000000001,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.925531914893617,1.0,0.0,0.0,0.0773786217697729,0.0828855332642602,0.07906976734107468,0.057710280274980354,0.0,0.15355756782960495,0.0,0.0,0.08506335952684371,0.0,0.05550049554013876,0.0,0.0873416,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.3936170212765957,0.0,1.0,0.5,0.28930109631949885,0.29074479905681283,0.27341541277958037,0.11051401877471832,0.2727272726652893,0.19275549813120368,0.16276083424391377,0.25,0.29913723389030394,0.31875463306152707,0.19920713577799798,0.0,0.42126160000000007,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.276595744680851,1.0,0.0,0.0,0.039129796397807365,0.04815226195840126,0.040310077596750774,0.1306074768102236,0.0,0.04657179819369437,0.0,0.0,0.06282016696220548,0.1111934766493699,0.03468780971258672,0.0,0.2929336,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.18085106382978725,1.0,1.0,0.0,0.06220634299138607,0.07021704540063145,0.08362973089834526,0.12640186933398115,0.0,0.09133247085033196,0.0,0.0,0.11714747919038755,0.1111934766493699,0.05252725470763132,0.0,0.3181608,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.11702127659574468,1.0,0.0,0.5,0.02471613155833986,0.03017021397317224,0.04231646150941905,0.16612149531157744,0.0,0.0297542044532734,0.0,0.0,0.05823672150397323,0.0,0.02775024777006938,1.0,0.5505776,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.40425531914893614,1.0,0.0,0.0,0.022342404072043853,0.023265587969335394,0.0213406292773013,0.09579439260786969,0.0,0.052005174804864704,0.0,0.0,0.03518468590865049,0.1111934766493699,0.01684836471754212,0.0,0.2076336,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
4,0.0,0.6595744680851063,0.0,1.0,0.5,0.08726507439310885,0.09462339762208422,0.08226174206098626,0.17453271026406236,0.0,0.13272962485202894,0.0,0.0,0.0961175516570821,0.0,0.06045589692765114,0.0,0.2711488,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,0.45744680851063824,1.0,1.0,0.5,0.02278288958496476,0.034072828821354685,0.029730962301475348,0.152570093537143,0.0,0.01410090566769479,0.0,0.0,0.049743866284643806,0.1111934766493699,0.02180376610505451,0.0,0.10378399999999999,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0
1,1.0,0.45744680851063824,1.0,1.0,1.0,0.01984631949882537,0.021164179965846977,0.021158230918868204,0.06588785018075816,0.0,0.0314359637807437,0.0,0.0,0.028039903054203258,0.1111934766493699,0.015857284440039643,0.0,0.18756,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
3,0.0,0.13829787234042554,0.0,0.0,0.5,0.05141444792482381,0.0581189397170976,0.06794345664218261,0.1609813084896279,0.0,0.05433376471454942,0.0,0.0,0.08061472091685487,0.0,0.05153617443012884,0.0,0.16427360000000002,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,0.22340425531914895,0.0,1.0,1.0,0.3635718480814409,0.3738404730673856,0.38230734176550557,0.21074766390553762,0.3636363633264463,0.0,0.0,0.0,0.4869236990797852,0.28910303928836173,0.24083250743310208,1.0,0.555992,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
1,1.0,0.19148936170212766,0.0,0.0,0.5,0.014560493343774471,0.015250217634730284,0.015321477539296469,0.03644859784706087,0.0,0.02173350597896337,0.0,0.0,0.02642221602222222,0.1111934766493699,0.014866204162537165,0.0,0.06903552,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.8085106382978723,0.0,0.0,0.0,0.18698610023492562,0.1969319443905576,0.18805289567037517,0.10490654185935452,0.1704545454158058,0.08822768414884634,0.19261637272741794,0.25,0.20463736829459078,0.0,0.1238850346878097,0.0,0.29651120000000003,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2,1.0,0.1595744680851064,1.0,1.0,0.5,0.04316758026624903,0.045390411578481005,0.048153214888990784,0.12710280363298104,0.0,0.04450194070318261,0.0,0.0,0.056484227623748766,0.1111934766493699,0.03270564915758176,0.0,0.1123808,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.5106382978723404,1.0,1.0,0.0,0.003719655442443226,0.00606406291051389,0.027906976747240162,0.05257009345303083,0.0,0.01565329878557861,0.0,0.0,0.05176597434666108,0.1111934766493699,0.02180376610505451,0.0,0.25974,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
1,1.0,0.4148936170212766,1.0,1.0,0.0,0.039961824588880195,0.0492329860436032,0.04687642506668963,0.13411214914634464,0.0,0.09780077620675817,0.0,0.0,0.0651118896913216,0.1111934766493699,0.031714568880079286,1.0,0.363636,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,0.32978723404255317,1.0,0.0,0.0,0.22244518402505872,0.2266818768711046,0.2370269039931083,0.06799065391887937,0.0,0.3327296246657418,0.27158908500248113,0.5,0.22431922346301406,0.3335804299481097,0.1605550049554014,0.0,0.19027040000000003,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.32978723404255317,1.0,0.0,0.5,0.014878621769772907,0.021374320820232016,0.025353397102637856,0.08948598139350598,0.0,0.04126778779211051,0.0,0.0,0.0519007816802105,0.1111934766493699,0.02180376610505451,0.0,0.24870480000000003,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
3,0.0,0.06382978723404256,1.0,0.0,0.0,0.3486198120595145,0.36750622913557124,0.3316005472319125,0.16658878540499172,0.3181818183367769,0.0,0.2504012844300735,0.25,0.40550013464693985,0.11860637509266124,0.2804757185332012,0.0,0.3972080000000001,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,0.4148936170212766,0.0,1.0,0.0,0.16474158183241974,0.16138813002079724,0.17072503421841043,0.31378504707347804,0.13636363633264464,0.0,0.0,0.0,0.24440550014677953,0.17790956263899185,0.11199207135777997,1.0,0.4926128000000001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
4,1.0,0.42553191489361697,0.0,1.0,1.0,0.21605814408770557,0.22629161540790083,0.2084815321705589,0.15607476671438555,0.0,0.26675291086848674,0.1460674158212347,0.25,0.2218926934003485,0.2223869532987398,0.15361744301288405,0.0,0.14912,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
4,1.0,0.5744680851063829,0.0,1.0,0.5,0.07321848081440878,0.08540722286844629,0.0878248974104323,0.3478971961357106,0.0,0.07438551090032451,0.0,0.0,0.06983014296840931,0.1111934766493699,0.04757185332011893,0.0,0.027745679999999995,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.2978723404255319,1.0,1.0,0.0,0.11124706342991386,0.11656810062241112,0.11500228006730533,0.13668224297788018,0.0,0.16610608037941593,0.0,0.0,0.19304394731546076,0.1111934766493699,0.09018830525272548,0.0,0.5359383999999999,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,0.45744680851063824,0.0,1.0,1.0,0.2489477290524667,0.2521989733152532,0.22033743728813546,0.017056074951677002,0.10227272724948347,0.08732212161317694,0.21894060938197352,0.5,0.28430843884721174,0.4002965159377317,0.1952428146679881,0.0,0.36246480000000014,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.8617021276595744,0.0,1.0,0.5,0.07182361002349257,0.08285551312676628,0.08837209314236633,0.01121495298960608,0.0,0.0967658474615023,0.1605136437468986,0.25,0.08101914243219711,0.0,0.05450941526263628,0.0,0.09568080000000001,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
1,1.0,0.36170212765957444,0.0,1.0,0.5,0.020727290524667187,0.02380595001193636,0.03921568646120008,0.10046728933640492,0.0,0.031565329990330175,0.0,0.0,0.04327311912733165,0.1111934766493699,0.02081268582755203,0.0,0.25093200000000004,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.851063829787234,1.0,1.0,1.0,0.4173600234925607,0.46855393110195165,0.45271317838059794,0.19065420587003232,0.0,0.5539456660857901,0.24333868423927096,0.5,0.32542464257897663,0.0,0.30227948463825566,0.0,0.2997928,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0
1,0.0,0.6595744680851063,1.0,0.0,0.5,0.02013997650743931,0.03065053584885777,0.0310077521237765,0.1072429906441829,0.0,0.023285899096847185,0.0,0.0,0.03922890251799107,0.0,0.024777006937561942,0.0,0.049315040000000004,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0
1,1.0,0.22340425531914895,1.0,0.0,0.0,0.024593774471417383,0.029509771488668,0.04186046512086025,0.16495327091916326,0.011363636588326446,0.0,0.0,0.0,0.050283095133535474,0.17790956263899185,0.023785926660059464,1.0,0.43850239999999996,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
3,1.0,0.3936170212765957,0.0,0.0,0.5,0.11851507439310885,0.11011377624869347,0.09548563601592183,0.07593457961907153,0.0,0.12522639075034683,0.0,0.0,0.13184146641462427,0.1111934766493699,0.0802775024777007,0.0,0.27048,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
4,0.0,0.7127659574468085,1.0,1.0,1.0,0.024202231793265465,0.027318303288842632,0.02571819414782142,0.10630841129847586,0.0,0.03454075048222932,0.0,0.0,0.03855486633554997,0.0,0.01684836471754212,0.0,0.3986064,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
3,0.0,0.18085106382978725,0.0,0.0,0.5,0.0519283476898982,0.056948155219413904,0.07168262643739345,0.152570093537143,0.0,0.052005174804864704,0.0,0.0,0.0567538418055416,0.0,0.03865213082259663,0.0,0.3090048,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0
3,0.0,0.06382978723404256,0.0,0.0,0.0,0.11621476115896633,0.13950346729545818,0.13679890573316542,0.2549065424060835,0.0,0.27296248380574,0.0,0.0,0.2549204639134323,0.0,0.1278493557978196,0.0,0.3644824,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
4,0.0,0.5106382978723404,0.0,1.0,0.5,0.2864134690681284,0.31845336370078675,0.2997720020027111,0.18901869138420385,0.6022727269085744,0.06985769729054155,0.2889245585132778,0.5,0.2834995953312212,0.0,0.20416253716551042,0.0,0.4030416000000001,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0
4,1.0,0.40425531914893614,1.0,1.0,1.0,0.08058437744714174,0.09222178856787377,0.07998176011819227,0.20257009315863833,0.0,0.09159120326950491,0.0,0.0,0.10258829881439424,0.1111934766493699,0.06342913776015857,0.0,0.12913360000000002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
3,0.0,0.07446808510638298,0.0,0.0,1.0,0.054644675019577135,0.07090750802262963,0.0800729594615675,0.2897196257673159,0.0,0.06752910738085684,0.0,0.0,0.07684011848930711,0.0,0.040634291377601585,0.0,0.1036776,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3,0.5,0.14893617021276595,1.0,0.0,0.5,0.11579874706342992,0.12494371228272606,0.11181030567571114,0.10747663569089004,0.0,0.14747736110193818,0.0,0.0,0.12577514125796038,0.05559673832468495,0.07928642220019821,0.0,0.142184,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
